Customer_ID,Gender,Age_Group,Region,Monthly_Income,Loan_Amount,Interest_Rate,Loan_Purpose,Loan_Status,Avg_Transaction_Freq,Avg_Transaction_Amount,Spending_Score,Behavioral_Anomaly_Index,Credit_Score,Payment_Irregularity,Default_Risk_Score,Transaction_Inconsistency,Inconsistency_Flag
CUST_0071,Female,<25,Urban,5009.24,10737.07,9.67,Education,Approved,264,294.26,0.45,0.72,825,0.44,0.61,0.24,0
CUST_0475,Other,25-40,Urban,7877.13,49655.28,18.35,Business,Rejected,293,102.34,0.22,0.8,612,0.33,0.61,0.1,0
CUST_0702,Male,25-40,Rural,8149.36,17493.61,11.24,Business,Rejected,25,1043.13,0.57,0.61,554,0.04,0.38,0.2,0
CUST_0594,Female,41-60,Semi-Urban,2095.34,44942.63,19.49,Education,Rejected,88,823.5,0.19,0.61,361,0.09,0.4,0.19,0
CUST_0192,Female,25-40,Rural,4527.82,45120.48,11.92,Business,Rejected,252,460.04,0.43,0.71,355,0.72,0.71,0.08,0
CUST_0798,Female,41-60,Rural,3967.83,35135.89,6.43,Home,Rejected,147,1670.51,0.59,0.53,602,0.01,0.32,0.76,1
CUST_0168,Female,25-40,Urban,5438.71,2997.98,5.13,Car,Rejected,148,221.12,0.39,0.63,533,0.05,0.4,0.25,0
CUST_0762,Female,60+,Rural,13225.24,13175.97,6.96,Business,Rejected,198,440.09,0.22,0.76,391,0.8,0.78,0.49,0
CUST_0105,Female,<25,Semi-Urban,6092.74,13215.32,8.48,Personal,Rejected,291,1034.19,0.85,0.55,541,0.48,0.52,0.41,0
CUST_0451,Male,60+,Semi-Urban,14677.34,28361.81,17.36,Business,Approved,165,235.41,0.13,0.41,394,0.71,0.53,0.64,0
CUST_0219,Female,25-40,Rural,11540.77,42611.95,10.47,Education,Rejected,223,1034.19,0.85,0.61,755,0.76,0.67,0.9,1
CUST_0660,Female,25-40,Semi-Urban,9959.58,18448.74,17.01,Business,Approved,293,204.74,0.48,0.4,704,0.9,0.6,0.61,0
CUST_0652,Male,25-40,Semi-Urban,12968.82,29755.21,10.26,Business,Rejected,241,472.81,0.69,0.6,773,0.19,0.44,0.04,0
CUST_0045,Female,<25,Rural,3814.79,33463.59,17.32,Business,Approved,265,1034.19,0.65,0.42,633,0.76,0.56,0.81,1
CUST_0309,Other,60+,Rural,3643.02,14270.78,21.3,Education,Rejected,284,713.61,0.55,0.56,338,0.59,0.57,0.47,0
CUST_0592,Male,60+,Rural,4524.12,9912.12,7.57,Home,Rejected,228,658.3,0.34,0.72,521,0.67,0.7,0.15,0
CUST_0281,Female,41-60,Semi-Urban,5741.81,17561.76,19.05,Education,Rejected,86,1583.23,0.32,0.4,548,0.28,0.35,0.77,1
CUST_0148,Male,<25,Urban,7458.03,3522.46,22.01,Home,Approved,222,1075.59,0.83,0.3,639,0.17,0.25,0.62,0
CUST_0772,Female,41-60,Urban,12609.03,7246.94,22.84,Personal,Rejected,228,1552.91,0.93,0.77,513,0.24,0.56,0.4,0
CUST_0086,Female,25-40,Urban,9232.26,36750.7,17.27,Car,Rejected,199,1926.15,0.43,0.45,628,0.19,0.35,0.13,0
CUST_0319,Female,<25,Rural,10234.35,13261.9,6.21,Education,Approved,26,1611.62,0.62,0.07,333,0.65,0.3,0.93,1
CUST_0032,Male,25-40,Semi-Urban,11687.33,4187.53,9.6,Business,Approved,240,59.47,0.8,0.45,575,0.96,0.65,0.71,1
CUST_0613,Male,60+,Urban,14792.41,5006.19,11.49,Business,Rejected,285,218.08,0.58,0.71,422,0.92,0.79,0.77,1
CUST_0608,Male,25-40,Semi-Urban,6295.09,25667.45,9.67,Home,Rejected,257,868.85,0.93,0.38,407,0.23,0.32,0.66,0
CUST_0933,Female,<25,Semi-Urban,5374.84,26758.82,17.07,Personal,Approved,143,1034.19,0.34,0.45,743,0.76,0.57,0.76,1
CUST_0509,Male,41-60,Rural,4237.12,36560.26,20.3,Home,Rejected,198,917.64,0.02,0.44,340,0.87,0.61,0.83,1
CUST_0991,Female,60+,Urban,14894.56,35040.13,8.18,Home,Approved,299,1701.38,0.46,0.55,344,0.72,0.62,0.43,0
CUST_0612,Male,41-60,Semi-Urban,14180.06,31767.12,15.66,Home,Approved,74,110.41,0.26,0.22,474,0.9,0.49,0.99,1
CUST_0419,Male,<25,Rural,5669.41,37866.35,23.68,Car,Rejected,30,573.17,0.41,0.44,451,0.68,0.54,0.82,1
CUST_0440,Female,41-60,Urban,13617.26,5157.05,24.4,Home,Rejected,235,1939.19,0.87,0.61,313,0.42,0.53,0.1,0
CUST_0326,Male,<25,Semi-Urban,6715.8,28163.35,8.64,Personal,Rejected,205,1793.6,0.52,0.22,346,0.61,0.38,0.19,0
CUST_0132,Female,25-40,Semi-Urban,13143.49,6873.4,6.62,Business,Rejected,282,1163.81,0.89,0.16,509,0.69,0.37,0.67,0
CUST_0991,Female,60+,Urban,14894.56,35040.13,8.18,Home,Approved,299,1701.38,0.46,0.55,344,0.72,0.62,0.43,0
CUST_0861,Female,41-60,Rural,10408.88,23211.15,18.12,Business,Approved,271,551.76,0.44,0.4,474,0.4,0.4,0.89,1
CUST_0403,Male,41-60,Semi-Urban,9444.36,41496.42,19.73,Business,Approved,68,48.7,0.43,0.26,488,0.36,0.3,0.61,0
CUST_0231,Female,41-60,Urban,6385.04,25629.22,9.6,Business,Rejected,174,968.36,0.75,0.66,595,0.13,0.45,0.38,0
CUST_0660,Female,25-40,Semi-Urban,9959.58,18448.74,17.01,Business,Approved,293,204.74,0.48,0.4,704,0.9,0.6,0.61,0
CUST_0831,Male,<25,Semi-Urban,8313.41,23169.54,17.04,Business,Rejected,205,815.67,0.35,0.46,358,0.53,0.49,0.35,0
CUST_0317,Male,<25,Rural,11415.31,9491.42,19.63,Education,Rejected,82,1756.04,0.65,0.4,352,0.23,0.33,0.18,0
CUST_0859,Female,25-40,Semi-Urban,9771.92,4219.72,19.57,Home,Rejected,202,1693.47,0.99,0.69,589,0.62,0.66,0.7,0
CUST_0560,Male,<25,Semi-Urban,8546.11,35499.91,12.07,Business,Approved,113,692.92,0.79,0.54,531,0.37,0.47,0.78,1
CUST_0636,Female,<25,Semi-Urban,14581.44,27098.25,12.99,Home,Rejected,205,1034.19,0.76,0.41,653,0.27,0.35,0.01,0
CUST_0297,Male,41-60,Urban,10594.83,11575.23,7.09,Education,Rejected,254,1385.69,0.85,0.81,300,0.08,0.52,0.38,0
CUST_0297,Male,41-60,Urban,10594.83,11575.23,7.09,Education,Approved,254,1385.69,0.85,0.81,300,0.08,0.52,0.38,0
CUST_0403,Male,41-60,Semi-Urban,9444.36,41496.42,19.73,Business,Approved,68,48.7,0.43,0.26,488,0.36,0.3,0.61,0
CUST_0214,Female,41-60,Semi-Urban,4811.26,35896.78,18.87,Business,Rejected,253,1075.96,0.33,0.16,345,0.29,0.21,0.76,1
CUST_0809,Female,25-40,Rural,4685.55,6548.66,6.97,Education,Rejected,102,1092.92,0.98,0.81,390,0.45,0.67,0.83,1
CUST_0762,Female,60+,Rural,13225.24,13175.97,6.96,Business,Rejected,198,440.09,0.22,0.76,391,0.8,0.78,0.49,0
CUST_0354,Male,25-40,Urban,3655.8,4457.87,14.73,Home,Approved,110,1034.19,0.85,0.14,715,0.06,0.11,0.82,1
CUST_0067,Male,41-60,Urban,12056.44,40307.65,7.21,Car,Rejected,287,1420.51,0.48,0.63,626,0.56,0.6,0.25,0
CUST_0245,Female,25-40,Rural,2454.21,46487.61,17.52,Home,Rejected,29,1300.43,0.81,0.47,333,0.89,0.64,0.75,1
CUST_0855,Other,<25,Rural,5762.73,10343.7,10.04,Education,Approved,295,1862.87,0.2,0.12,558,0.41,0.24,0.71,1
CUST_0456,Female,25-40,Semi-Urban,14098.35,1556.33,18.79,Education,Rejected,238,174.04,0.51,0.78,764,0.41,0.63,0.05,0
CUST_0032,Male,25-40,Semi-Urban,11687.33,4187.53,9.6,Business,Rejected,240,59.47,0.8,0.45,575,0.96,0.65,0.71,1
CUST_0243,Male,<25,Urban,8956.98,19137.78,21.9,Home,Rejected,67,125.85,0.1,0.5,764,0.97,0.69,0.5,0
CUST_0309,Other,60+,Rural,3643.02,14270.78,21.3,Education,Rejected,284,713.61,0.55,0.56,338,0.59,0.57,0.47,0
CUST_0484,Male,60+,Rural,11496.4,29631.4,11.49,Personal,Rejected,109,568.25,0.62,0.62,621,0.41,0.54,0.51,0
CUST_0027,Male,41-60,Urban,14862.61,26197.49,21.89,Car,Approved,12,1441.96,0.21,0.29,370,0.17,0.24,0.01,0
CUST_0473,Male,60+,Urban,14233.63,44666.01,13.08,Personal,Rejected,102,948.61,0.73,0.34,627,0.09,0.24,0.01,0
CUST_0879,Female,60+,Urban,14122.36,11876.64,16.3,Personal,Approved,214,1884.21,0.78,0.61,485,0.22,0.45,0.69,0
CUST_0029,Male,<25,Rural,3792.51,3276.07,21.58,Education,Approved,34,1034.19,0.84,0.54,696,0.29,0.44,0.28,0
CUST_0485,Female,60+,Rural,3759.62,45156.74,12.33,Personal,Approved,270,1642.73,0.18,0.87,540,0.27,0.63,0.18,0
CUST_0520,Male,60+,Urban,6095.13,30112.41,6.21,Education,Approved,117,1034.19,0.99,0.86,471,0.03,0.53,0.19,0
CUST_0431,Other,41-60,Semi-Urban,8801.77,38314.02,15.31,Car,Rejected,18,1935.8,0.24,0.56,767,0.48,0.53,0.43,0
CUST_0209,Male,<25,Semi-Urban,11868.13,8879.59,24.94,Home,Rejected,53,976.41,0.5,0.05,615,0.84,0.37,0.03,0
CUST_0451,Male,60+,Semi-Urban,14677.34,28361.81,17.36,Business,Approved,165,235.41,0.13,0.41,394,0.71,0.53,0.64,0
CUST_0246,Male,<25,Semi-Urban,14866.83,21981.02,7.62,Home,Approved,264,765.4,0.48,0.47,401,0.65,0.54,0.07,0
CUST_0756,Male,<25,Rural,11293.69,31383.57,24.19,Education,Approved,251,1113.06,0.44,0.43,693,0.18,0.33,0.93,1
CUST_0242,Female,41-60,Rural,10533.02,45828.36,20.42,Education,Approved,30,148.68,0.82,0.41,457,0.51,0.45,0.92,1
CUST_0613,Male,60+,Urban,14792.41,5006.19,11.49,Business,Rejected,285,218.08,0.58,0.71,422,0.92,0.79,0.77,1
CUST_0045,Female,<25,Rural,3814.79,33463.59,17.32,Business,Rejected,265,1034.19,0.65,0.42,633,0.76,0.56,0.81,1
CUST_0508,Male,<25,Semi-Urban,3928.68,47540.2,17.16,Home,Rejected,272,1308.68,0.05,0.32,674,0.27,0.3,0.47,0
CUST_0557,Male,41-60,Rural,7734.96,2410.35,13.22,Education,Rejected,15,1718.36,0.57,0.57,663,0.85,0.68,0.4,0
CUST_0479,Male,41-60,Semi-Urban,10013.57,26631.79,13.71,Personal,Rejected,289,1016.26,0.31,0.6,322,0.91,0.72,0.89,1
CUST_0694,Female,<25,Semi-Urban,5169.43,6627,12.35,Car,Approved,164,786.27,0.14,0.62,810,0.95,0.75,0.54,0
CUST_0619,Female,25-40,Rural,10979.44,37664.72,19.61,Education,Approved,186,1900.16,0.69,0.53,580,0.71,0.6,0.52,0
CUST_0614,Female,25-40,Urban,12354.3,43805.35,11.66,Personal,Rejected,248,1763.2,0.72,0.27,526,0.78,0.47,0.96,1
CUST_0542,Male,41-60,Rural,13360.37,12203.5,16.35,Business,Rejected,116,1806.04,0.73,0.41,684,0.56,0.47,0.81,1
CUST_0317,Male,<25,Rural,11415.31,9491.42,19.63,Education,Approved,82,1756.04,0.65,0.4,352,0.23,0.33,0.18,0
CUST_0082,Male,60+,Semi-Urban,8991.18,17214,13.35,Home,Rejected,224,237.23,0.82,0.55,574,0.01,0.33,0.96,1
CUST_0419,Male,<25,Rural,5669.41,37866.35,23.68,Car,Approved,30,573.17,0.41,0.44,451,0.68,0.54,0.82,1
CUST_0297,Male,41-60,Urban,10594.83,11575.23,7.09,Education,Approved,254,1385.69,0.85,0.81,300,0.08,0.52,0.38,0
CUST_0818,Female,25-40,Urban,12335.75,3683.32,17.49,Business,Approved,150,1628.17,0.1,0.55,342,0.12,0.38,0.53,0
CUST_0415,Female,25-40,Rural,5023.04,22973.83,23.73,Education,Approved,190,602.38,0.95,0.06,376,0.88,0.39,0.35,0
CUST_0522,Other,41-60,Urban,13905.25,48525.81,12.03,Car,Approved,48,234.98,0.51,1,419,0.57,0.83,0.19,0
CUST_0315,Male,41-60,Semi-Urban,12106.92,35102.74,17.87,Personal,Approved,240,658.15,0.86,0.4,634,0.41,0.4,0.21,0
CUST_0090,Female,<25,Semi-Urban,4861.15,6860.12,23.85,Personal,Approved,197,935.76,0.93,0.49,849,0.25,0.39,0.43,0
CUST_0566,Male,41-60,Rural,2189.37,20219.96,18.35,Business,Rejected,49,742.02,0.87,0.53,824,0.66,0.58,0.15,0
CUST_0594,Female,41-60,Semi-Urban,2095.34,44942.63,19.49,Education,Rejected,88,823.5,0.19,0.61,361,0.09,0.4,0.19,0
CUST_0603,Male,60+,Rural,12111.55,5346.42,12.1,Personal,Approved,214,255.34,0.71,0.52,656,0.27,0.42,0.33,0
CUST_0568,Male,<25,Semi-Urban,13261.8,45303.78,17.48,Home,Approved,206,1394.8,0.24,0.4,667,0.25,0.34,0.63,0
CUST_0297,Male,41-60,Urban,10594.83,11575.23,7.09,Education,Rejected,254,1385.69,0.85,0.81,300,0.08,0.52,0.38,0
CUST_0554,Male,41-60,Semi-Urban,13772,43956.03,9.56,Business,Approved,209,1086.11,0.63,0.83,403,0.47,0.69,0.2,0
CUST_0014,Male,60+,Urban,11726.09,9909.42,19.11,Car,Approved,41,45.11,0.28,0.36,343,0.65,0.48,0.76,1
CUST_0135,Female,25-40,Rural,3721.26,16836.94,6.52,Car,Rejected,79,1075.47,0.5,0.61,402,0.46,0.55,0.68,0
CUST_0434,Female,25-40,Semi-Urban,9781.74,5121.23,7.79,Car,Rejected,158,1992.37,0.23,0.29,802,0.15,0.23,0.3,0
CUST_0565,Male,41-60,Urban,7790.02,29905.97,13.47,Car,Approved,298,1776.34,0.21,0.77,660,0.18,0.53,0.08,0
CUST_0529,Male,41-60,Semi-Urban,6233.9,43371.4,15.78,Car,Rejected,264,936.36,0.05,0.47,731,0.2,0.36,0.67,0
CUST_0210,Male,60+,Urban,11457.88,27887.96,13.52,Home,Rejected,37,1411.31,0.18,0.46,672,0.07,0.3,0.77,1
CUST_0407,Male,25-40,Semi-Urban,14930.89,1531.04,21.11,Business,Approved,145,1034.19,0.92,0.18,645,0.56,0.33,0.09,0
CUST_0522,Other,41-60,Urban,13905.25,48525.81,12.03,Car,Rejected,48,234.98,0.51,1,419,0.57,0.83,0.19,0
CUST_0568,Male,<25,Semi-Urban,13261.8,45303.78,17.48,Home,Approved,206,1394.8,0.24,0.4,667,0.25,0.34,0.63,0
CUST_0070,Female,<25,Semi-Urban,10427.07,38839.99,10.93,Car,Rejected,123,889.4,0.63,0.67,599,0.88,0.75,0.6,0
CUST_0858,Female,25-40,Rural,14825.32,28677.22,21.84,Personal,Rejected,136,555.34,0.28,0.7,830,0.17,0.49,0.68,0
CUST_0863,Male,60+,Urban,10298.56,22597.37,15.9,Education,Approved,19,1673.51,0.84,0.31,484,0.1,0.23,0.38,0
CUST_0861,Female,41-60,Rural,10408.88,23211.15,18.12,Business,Rejected,271,551.76,0.44,0.4,474,0.4,0.4,0.89,1
CUST_0348,Male,60+,Urban,3661.07,19356.02,24.75,Car,Rejected,146,1806.06,0.74,0.42,770,0.62,0.5,0.29,0
CUST_0089,Male,<25,Semi-Urban,4031.69,24138.53,9.63,Business,Approved,176,1831.18,0.56,0.31,425,0.95,0.57,0.16,0
CUST_0427,Male,41-60,Urban,2867.02,44497.5,24.04,Personal,Rejected,160,647.02,0.27,0.7,371,0.95,0.8,0.32,0
CUST_0875,Male,41-60,Rural,6002.36,8651.48,15.84,Home,Approved,269,1499.33,0.34,0,780,0.69,0.28,0.12,0
CUST_0367,Female,25-40,Semi-Urban,6195.45,45362.18,23.18,Business,Rejected,233,1834.75,0.67,0.3,594,0.85,0.52,0.37,0
CUST_0665,Female,60+,Urban,11510.31,8490.1,22.03,Home,Approved,285,1034.19,0.72,0.94,636,0.38,0.72,0.2,0
CUST_0613,Male,60+,Urban,14792.41,5006.19,11.49,Business,Rejected,285,218.08,0.58,0.71,422,0.92,0.79,0.77,1
CUST_0807,Male,41-60,Semi-Urban,6770.5,46352.86,8.7,Personal,Approved,243,1709.19,0.34,0.68,453,0.55,0.63,0.06,0
CUST_0403,Male,41-60,Semi-Urban,9444.36,41496.42,19.73,Business,Rejected,68,48.7,0.43,0.26,488,0.36,0.3,0.61,0
CUST_0829,Male,41-60,Rural,3071.28,23158.68,10.86,Personal,Rejected,84,1735.49,0.14,0.52,837,0.26,0.42,0.42,0
CUST_0120,Female,60+,Semi-Urban,9117.13,40564.57,22.77,Education,Approved,48,1132.92,0.57,0.56,630,0.94,0.71,0.4,0
CUST_0958,Female,<25,Rural,3404.38,9147.89,17.72,Personal,Approved,155,1034.19,0.34,0.34,759,0.18,0.28,0.55,0
CUST_0348,Male,60+,Urban,3661.07,19356.02,24.75,Car,Rejected,146,1806.06,0.74,0.42,770,0.62,0.5,0.29,0
CUST_0209,Male,<25,Semi-Urban,11868.13,8879.59,24.94,Home,Rejected,53,976.41,0.5,0.05,615,0.84,0.37,0.03,0
CUST_0431,Other,41-60,Semi-Urban,8801.77,38314.02,15.31,Car,Rejected,18,1935.8,0.24,0.56,767,0.48,0.53,0.43,0
CUST_0859,Female,25-40,Semi-Urban,9771.92,4219.72,19.57,Home,Rejected,202,1693.47,0.99,0.69,589,0.62,0.66,0.7,0
CUST_0882,Female,<25,Semi-Urban,8094.27,1965.82,17.73,Home,Rejected,163,1149.64,0.81,0.23,573,0.7,0.42,0.27,0
CUST_0933,Female,<25,Semi-Urban,5374.84,26758.82,17.07,Personal,Rejected,143,1034.19,0.34,0.45,743,0.76,0.57,0.76,1
CUST_0613,Male,60+,Urban,14792.41,5006.19,11.49,Business,Rejected,285,218.08,0.58,0.71,422,0.92,0.79,0.77,1
CUST_0798,Female,41-60,Rural,3967.83,35135.89,6.43,Home,Rejected,147,1670.51,0.59,0.53,602,0.01,0.32,0.76,1
CUST_0401,Male,25-40,Urban,10666.02,45225.09,8.35,Business,Approved,175,1048.27,0.81,0.23,585,0.48,0.33,0.83,1
CUST_0168,Female,25-40,Urban,5438.71,2997.98,5.13,Car,Approved,148,221.12,0.39,0.63,533,0.05,0.4,0.25,0
CUST_0455,Other,25-40,Semi-Urban,10165.55,25138.63,23.62,Car,Rejected,292,1172.01,0.31,0.61,575,0.39,0.52,0.02,0
CUST_0134,Male,60+,Urban,7727.46,47202.58,18.67,Home,Rejected,195,736.8,0,0.6,697,0.37,0.51,0.2,0
CUST_0456,Female,25-40,Semi-Urban,14098.35,1556.33,18.79,Education,Rejected,238,174.04,0.51,0.78,764,0.41,0.63,0.05,0
CUST_0090,Female,<25,Semi-Urban,4861.15,6860.12,23.85,Personal,Rejected,197,935.76,0.93,0.49,849,0.25,0.39,0.43,0
CUST_0036,Male,41-60,Urban,4057.95,15926.07,11.8,Car,Approved,181,1704.01,0.88,0.43,474,0.21,0.34,0.25,0
CUST_0348,Male,60+,Urban,3661.07,19356.02,24.75,Car,Rejected,146,1806.06,0.74,0.42,770,0.62,0.5,0.29,0
CUST_0455,Other,25-40,Semi-Urban,10165.55,25138.63,23.62,Car,Approved,292,1172.01,0.31,0.61,575,0.39,0.52,0.02,0
CUST_0135,Female,25-40,Rural,3721.26,16836.94,6.52,Car,Rejected,79,1075.47,0.5,0.61,402,0.46,0.55,0.68,0
CUST_0809,Female,25-40,Rural,4685.55,6548.66,6.97,Education,Rejected,102,1092.92,0.98,0.81,390,0.45,0.67,0.83,1
CUST_0600,Female,41-60,Rural,5355.35,9277.82,8.84,Home,Approved,18,1034.19,0.51,0.51,834,0.21,0.39,0.09,0
CUST_0619,Female,25-40,Rural,10979.44,37664.72,19.61,Education,Rejected,186,1900.16,0.69,0.53,580,0.71,0.6,0.52,0
CUST_0831,Male,<25,Semi-Urban,8313.41,23169.54,17.04,Business,Approved,205,815.67,0.35,0.46,358,0.53,0.49,0.35,0
CUST_0434,Female,25-40,Semi-Urban,9781.74,5121.23,7.79,Car,Rejected,158,1992.37,0.23,0.29,802,0.15,0.23,0.3,0
CUST_0014,Male,60+,Urban,11726.09,9909.42,19.11,Car,Approved,41,45.11,0.28,0.36,343,0.65,0.48,0.76,1
CUST_0348,Male,60+,Urban,3661.07,19356.02,24.75,Car,Rejected,146,1806.06,0.74,0.42,770,0.62,0.5,0.29,0
CUST_0023,Female,60+,Semi-Urban,3504.12,18951.73,24.42,Home,Rejected,194,836.37,0.74,0.7,527,0.51,0.62,0.57,0
CUST_0070,Female,<25,Semi-Urban,10427.07,38839.99,10.93,Car,Approved,123,889.4,0.63,0.67,599,0.88,0.75,0.6,0
CUST_0100,Female,60+,Rural,8039.97,2540.03,6.16,Education,Rejected,81,535.96,0.41,0.64,810,0.96,0.77,0.29,0
CUST_0389,Male,41-60,Urban,2855.55,40534.9,14.08,Home,Rejected,96,1116.26,0.38,0.41,693,0.59,0.48,0.47,0
CUST_0015,Male,<25,Semi-Urban,9296.32,9986.82,23.5,Home,Rejected,298,1038.84,0.33,0.53,390,0.87,0.67,0.19,0
CUST_0567,Male,<25,Semi-Urban,5216.2,22436.27,6.91,Business,Approved,297,294.22,0.96,0.81,445,0.67,0.75,0.02,0
CUST_0699,Male,60+,Rural,2899,24575.86,15.99,Home,Rejected,263,1034.19,0.85,0.35,739,0.32,0.34,0.97,1
CUST_0395,Male,25-40,Rural,8357.47,46607.11,21.58,Business,Approved,116,1271.26,0.62,0.66,810,0.04,0.41,0.16,0
CUST_0652,Male,25-40,Semi-Urban,12968.82,29755.21,10.26,Business,Approved,241,472.81,0.69,0.6,773,0.19,0.44,0.04,0
CUST_0603,Male,60+,Rural,12111.55,5346.42,12.1,Personal,Approved,214,255.34,0.71,0.52,656,0.27,0.42,0.33,0
CUST_0805,Male,<25,Rural,10216.25,37085.77,20.49,Business,Approved,34,1169.31,0.4,0.55,335,0.69,0.61,0.04,0
CUST_0715,Female,<25,Rural,11022.23,46546.93,24.9,Car,Approved,105,1034.19,0.44,0.7,676,0.14,0.48,0.21,0
CUST_0557,Male,41-60,Rural,7734.96,2410.35,13.22,Education,Rejected,15,1718.36,0.57,0.57,663,0.85,0.68,0.4,0
CUST_0134,Male,60+,Urban,7727.46,47202.58,18.67,Home,Approved,195,736.8,0,0.6,697,0.37,0.51,0.2,0
CUST_0702,Male,25-40,Rural,8149.36,17493.61,11.24,Business,Rejected,25,1043.13,0.57,0.61,554,0.04,0.38,0.2,0
CUST_0858,Female,25-40,Rural,14825.32,28677.22,21.84,Personal,Rejected,136,555.34,0.28,0.7,830,0.17,0.49,0.68,0
CUST_0807,Male,41-60,Semi-Urban,6770.5,46352.86,8.7,Personal,Approved,243,1709.19,0.34,0.68,453,0.55,0.63,0.06,0
CUST_0763,Male,<25,Rural,6014.43,37453.37,14.76,Car,Rejected,140,374.98,0.44,0.29,305,0.13,0.23,0.47,0
CUST_0456,Female,25-40,Semi-Urban,14098.35,1556.33,18.79,Education,Rejected,238,174.04,0.51,0.78,764,0.41,0.63,0.05,0
CUST_0041,Female,25-40,Semi-Urban,6658.35,25263.67,20.81,Education,Approved,119,685.08,0.7,0.04,494,0.37,0.17,0.85,1
CUST_0329,Male,25-40,Rural,3657.31,13138.82,14.96,Home,Approved,227,1414.46,0.85,0.41,744,0.59,0.48,0.21,0
CUST_0319,Female,<25,Rural,10234.35,13261.9,6.21,Education,Approved,26,1611.62,0.62,0.07,333,0.65,0.3,0.93,1
CUST_0702,Male,25-40,Rural,8149.36,17493.61,11.24,Business,Approved,25,1043.13,0.57,0.61,554,0.04,0.38,0.2,0
CUST_0756,Male,<25,Rural,11293.69,31383.57,24.19,Education,Rejected,251,1113.06,0.44,0.43,693,0.18,0.33,0.93,1
CUST_0363,Female,25-40,Rural,5747.27,27735.22,17.63,Home,Rejected,131,526.21,0.27,0.3,328,0.86,0.52,0.06,0
CUST_0192,Female,25-40,Rural,4527.82,45120.48,11.92,Business,Rejected,252,460.04,0.43,0.71,355,0.72,0.71,0.08,0
CUST_0194,Female,60+,Rural,7336.45,17612.46,5.91,Car,Rejected,161,1630.98,0.02,0.38,583,0.22,0.32,0.53,0
CUST_0120,Female,60+,Semi-Urban,9117.13,40564.57,22.77,Education,Rejected,48,1132.92,0.57,0.56,630,0.94,0.71,0.4,0
CUST_0604,Female,60+,Semi-Urban,12690.41,6911.16,6.39,Business,Rejected,195,303.43,0.65,0.59,301,0.84,0.69,0.88,1
CUST_0041,Female,25-40,Semi-Urban,6658.35,25263.67,20.81,Education,Approved,119,685.08,0.7,0.04,494,0.37,0.17,0.85,1
CUST_0432,Male,25-40,Urban,5533.22,31292.69,14.78,Home,Rejected,130,649.87,0.29,0.41,568,0.46,0.43,0.46,0
CUST_0206,Male,<25,Rural,6315.98,5972.11,18.67,Education,Rejected,258,576.98,0.31,0.24,473,0.76,0.45,0.27,0
CUST_0579,Female,25-40,Urban,9058.98,13653.98,15.93,Business,Approved,290,1075.39,0.09,0.76,661,0.72,0.74,0.24,0
CUST_0143,Female,41-60,Urban,7602.79,15743.04,16.31,Business,Rejected,60,118.48,0.09,0.86,404,0.21,0.6,0.12,0
CUST_0991,Female,60+,Urban,14894.56,35040.13,8.18,Home,Approved,299,1701.38,0.46,0.55,344,0.72,0.62,0.43,0
CUST_0391,Male,41-60,Rural,8029.59,21218.27,6.47,Business,Rejected,110,925.63,0.04,0.68,307,0.36,0.55,0.64,0
CUST_0415,Female,25-40,Rural,5023.04,22973.83,23.73,Education,Approved,190,602.38,0.95,0.06,376,0.88,0.39,0.35,0
CUST_0032,Male,25-40,Semi-Urban,11687.33,4187.53,9.6,Business,Approved,240,59.47,0.8,0.45,575,0.96,0.65,0.71,1
CUST_0427,Male,41-60,Urban,2867.02,44497.5,24.04,Personal,Rejected,160,647.02,0.27,0.7,371,0.95,0.8,0.32,0
CUST_0665,Female,60+,Urban,11510.31,8490.1,22.03,Home,Rejected,285,1034.19,0.72,0.94,636,0.38,0.72,0.2,0
CUST_0904,Female,<25,Semi-Urban,2730.11,21649.8,19.91,Education,Approved,122,1416.37,0.25,0.58,768,0.05,0.37,0.22,0
CUST_0415,Female,25-40,Rural,5023.04,22973.83,23.73,Education,Rejected,190,602.38,0.95,0.06,376,0.88,0.39,0.35,0
CUST_0714,Female,41-60,Urban,2792.07,18094.55,6.16,Personal,Approved,185,1684.27,0.71,0.51,715,0.95,0.69,0.59,0
CUST_0509,Male,41-60,Rural,4237.12,36560.26,20.3,Home,Rejected,198,917.64,0.02,0.44,340,0.87,0.61,0.83,1
CUST_0477,Male,60+,Semi-Urban,2002.42,28138.86,20.25,Business,Rejected,215,1255.94,0.06,0.78,641,0.53,0.68,0.7,0
CUST_0592,Male,60+,Rural,4524.12,9912.12,7.57,Home,Rejected,228,658.3,0.34,0.72,521,0.67,0.7,0.15,0
CUST_0879,Female,60+,Urban,14122.36,11876.64,16.3,Personal,Rejected,214,1884.21,0.78,0.61,485,0.22,0.45,0.69,0
CUST_0297,Male,41-60,Urban,10594.83,11575.23,7.09,Education,Rejected,254,1385.69,0.85,0.81,300,0.08,0.52,0.38,0
CUST_0508,Male,<25,Semi-Urban,3928.68,47540.2,17.16,Home,Approved,272,1308.68,0.05,0.32,674,0.27,0.3,0.47,0
CUST_0365,Female,<25,Semi-Urban,13585.6,19919.03,7.63,Personal,Approved,294,913.89,0.84,0.63,784,0.7,0.66,0.03,0
CUST_0677,Male,25-40,Semi-Urban,2769.3,20494.92,13.06,Car,Rejected,249,254.61,0.72,0.29,749,0.26,0.28,0.9,1
